region,Resource,Plant name,Plant name (other),technology,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Existing_Cap_MW,num_units,Cap_Size,Existing_Cap_MWh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,,,
LN,Huaneng Dalian-2 power station Unit 1,华能大连第二热电厂,"大连开发区第二热电 (Unit 3, Unit 4), 华能大连热电 (Unit 3, Unit 4), 华能大连第二热电厂“上大压小”新建工程",cogen_conventional_steam_coal,349,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Dalian-2 power station Unit 2,华能大连第二热电厂,"大连开发区第二热电 (Unit 3, Unit 4), 华能大连热电 (Unit 3, Unit 4), 华能大连第二热电厂“上大压小”新建工程",cogen_conventional_steam_coal,350,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Dalian-2 power station Unit 3,华能大连第二热电厂,"大连开发区第二热电 (Unit 3, Unit 4), 华能大连热电 (Unit 3, Unit 4), 华能大连第二热电厂“上大压小”新建工程",cogen_conventional_steam_coal,351,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Dalian-2 power station Unit 4,华能大连第二热电厂,"大连开发区第二热电 (Unit 3, Unit 4), 华能大连热电 (Unit 3, Unit 4), 华能大连第二热电厂“上大压小”新建工程",cogen_conventional_steam_coal,352,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Yingkou cogen power station Phase II Unit 3,华能营口热电公司,Yingkou Coastal power station,cogen_conventional_steam_coal,353,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Yingkou cogen power station Phase II Unit 4,华能营口热电公司,Yingkou Coastal power station,cogen_conventional_steam_coal,354,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Yingkou cogen power station Unit 1,华能营口热电公司,Yingkou Coastal power station,cogen_conventional_steam_coal,355,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Yingkou cogen power station Unit 2,华能营口热电公司,Yingkou Coastal power station,cogen_conventional_steam_coal,356,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huludao power station Unit 1,大唐国际葫芦岛热电,,cogen_conventional_steam_coal,357,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huludao power station Unit 2,大唐国际葫芦岛热电,,cogen_conventional_steam_coal,358,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Jinxi Refinery power station Unit 2,中石油锦西炼油厂发电厂,,cogen_conventional_steam_coal,359,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Jinxi Refinery power station Unit 3,中石油锦西炼油厂发电厂,,cogen_conventional_steam_coal,360,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Jinzhou CR power station Unit 7,华润电力锦州发电厂,,cogen_conventional_steam_coal,361,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.272,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Jinzhou CR power station Unit 8,华润电力锦州发电厂,,cogen_conventional_steam_coal,362,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.272,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Jinzhou Datang power station Unit 1,大唐国际锦州热电,,cogen_conventional_steam_coal,363,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Jinzhou Datang power station Unit 2,大唐国际锦州热电,,cogen_conventional_steam_coal,364,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Jinzhou Jingpeng cogen power station Unit 1,锦州滨海新区京鹏热电厂,,cogen_conventional_steam_coal,365,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Jinzhou Jingpeng cogen power station Unit 2,锦州滨海新区京鹏热电厂,,cogen_conventional_steam_coal,366,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Kangping power station Unit 1,国电康平发电厂,,cogen_conventional_steam_coal,367,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Kangping power station Unit 2,国电康平发电厂,,cogen_conventional_steam_coal,368,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoning Nanpiao power station Phase II Unit 3,辽宁南票发电厂,,cogen_conventional_steam_coal,369,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoning Nanpiao power station Phase II Unit 4,辽宁南票发电厂,,cogen_conventional_steam_coal,370,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoning Nanpiao power station Phase I Unit 1,辽宁南票发电厂,,cogen_conventional_steam_coal,371,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoning Nanpiao power station Phase I Unit 2,辽宁南票发电厂,,cogen_conventional_steam_coal,372,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoning-3 power station Unit 1,国家电投辽宁发电厂三期,Liaoning Dongfang Power Station 辽宁东方发电厂,cogen_conventional_steam_coal,373,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoning-3 power station Unit 2,国家电投辽宁发电厂三期,Liaoning Dongfang Power Station 辽宁东方发电厂,cogen_conventional_steam_coal,374,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaotung Chemical power station Unit 1,辽通化工发电厂,,conventional_steam_coal,375,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaotung Chemical power station Unit 2,辽通化工发电厂,,conventional_steam_coal,376,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoyang Chemical power station Phase II Unit 5,辽阳石化热电厂,,cogen_conventional_steam_coal,377,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoyang Chemical power station Phase II Unit 6,辽阳石化热电厂,,cogen_conventional_steam_coal,378,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoyang Chemical power station Phase II Unit 7,辽阳石化热电厂,,cogen_conventional_steam_coal,379,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoyang Chemical power station Phase II Unit 8,辽阳石化热电厂,,cogen_conventional_steam_coal,380,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoyang Guocheng power station Unit 1,北方亚泰能源辽阳国成热电厂,辽阳芳烃基地热电厂,cogen_conventional_steam_coal,381,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoyang Guocheng power station Unit 2,北方亚泰能源辽阳国成热电厂,辽阳芳烃基地热电厂,cogen_conventional_steam_coal,382,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoyang Guocheng power station Unit 3,北方亚泰能源辽阳国成热电厂,辽阳芳烃基地热电厂,cogen_conventional_steam_coal,383,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Liaoyang Guocheng power station Unit 4,北方亚泰能源辽阳国成热电厂,辽阳芳烃基地热电厂,cogen_conventional_steam_coal,384,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Panjin Liaohe Futeng power station Unit 3,盘锦辽河富腾热电厂,,cogen_conventional_steam_coal,385,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Panjin Liaohe Futeng power station Unit 4,盘锦辽河富腾热电厂,,cogen_conventional_steam_coal,386,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Panjin Xinli power station Phase I Unit 1,华润电力盘锦热电厂,,cogen_conventional_steam_coal,387,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Panjin Xinli power station Phase I Unit 2,华润电力盘锦热电厂,,cogen_conventional_steam_coal,388,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Pulandian Cogen power station Unit 3,普兰店热电厂,大连国宏热电厂,cogen_conventional_steam_coal,389,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Pulandian Cogen power station Unit 4,普兰店热电厂,大连国宏热电厂,cogen_conventional_steam_coal,390,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Qinghe power station Phase VI Unit 8,国家电投辽宁清河发电厂,,conventional_steam_coal,391,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.6179,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Qinghe power station Unit 10,国家电投辽宁清河发电厂,,cogen_conventional_steam_coal,392,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Qinghe power station Unit 9,国家电投辽宁清河发电厂,,cogen_conventional_steam_coal,393,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenhai New power station Unit 1,华润沈海热电厂等容量替换异地扩建项目,沈阳华润热电有限公司异地扩建2x350MW热电联产项目,cogen_conventional_steam_coal,394,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.5722,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenhai New power station Unit 2,华润沈海热电厂等容量替换异地扩建项目,沈阳华润热电有限公司异地扩建2x350MW热电联产项目,cogen_conventional_steam_coal,395,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.5722,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenhai power station Unit 1,华润沈海热电厂,,cogen_conventional_steam_coal,396,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.6179,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenhai power station Unit 2,华润沈海热电厂,,cogen_conventional_steam_coal,397,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.6179,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenhai power station Unit 3,华润沈海热电厂,,cogen_conventional_steam_coal,398,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.6179,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenxi power station Phase II Unit 1,国电沈西热电厂,,cogen_conventional_steam_coal,399,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.5722,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenxi power station Phase II Unit 2,国电沈西热电厂,,cogen_conventional_steam_coal,400,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.5722,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenxi power station Phase I Unit 1,国电沈西热电厂,,cogen_conventional_steam_coal,401,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenxi power station Phase I Unit 2,国电沈西热电厂,,cogen_conventional_steam_coal,402,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Shenyang CHP power station Phase III Unit 5,国电沈阳热电厂,,cogen_conventional_steam_coal,403,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Suizhong power station Phase II Unit 3,神华国华绥中发电公司,,cogen_conventional_steam_coal,404,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,1,1000,0,1.78,117,13.7,9.0992,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Suizhong power station Phase II Unit 4,神华国华绥中发电公司,,cogen_conventional_steam_coal,405,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,1,1000,0,1.78,117,13.7,9.0992,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Suizhong power station Phase I Unit 1,神华国华绥中发电公司,,cogen_conventional_steam_coal,406,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,880,1,880,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,=
LN,Suizhong power station Phase I Unit 2,神华国华绥中发电公司,,cogen_conventional_steam_coal,407,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,880,1,880,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Sujiatun Jinshan power station Unit 1,华电沈阳苏家屯金山热电,,cogen_conventional_steam_coal,408,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Sujiatun Jinshan power station Unit 2,华电沈阳苏家屯金山热电,,cogen_conventional_steam_coal,409,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Tieling power station Unit 1,华电铁岭发电厂,,cogen_conventional_steam_coal,410,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,11.7477,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Tieling power station Unit 2,华电铁岭发电厂,,cogen_conventional_steam_coal,411,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,11.7477,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Tieling power station Unit 3,华电铁岭发电厂,,cogen_conventional_steam_coal,412,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Tieling power station Unit 4,华电铁岭发电厂,,cogen_conventional_steam_coal,413,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Tieling power station Unit 5,华电铁岭发电厂,,cogen_conventional_steam_coal,414,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.0992,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Tieling power station Unit 6,华电铁岭发电厂,,cogen_conventional_steam_coal,415,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.0992,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Yingkou power station Unit 1,华能国际营口电厂,,cogen_conventional_steam_coal,416,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320,1,320,0,1.78,117,13.7,10.9317,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Yingkou power station Unit 2,华能国际营口电厂,,cogen_conventional_steam_coal,417,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320,1,320,0,1.78,117,13.7,10.9317,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Yingkou power station Unit 3,华能国际营口电厂,,cogen_conventional_steam_coal,418,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.0992,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Yingkou power station Unit 4,华能国际营口电厂,,cogen_conventional_steam_coal,419,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.0992,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Yingkou Xianrendao power station Unit 1,华能国际仙人岛热电,,cogen_conventional_steam_coal,420,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Yingkou Xianrendao power station Unit 2,华能国际仙人岛热电,,cogen_conventional_steam_coal,421,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Zhuanghe power station Unit 1,国电电力庄河发电厂,,cogen_conventional_steam_coal,422,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Zhuanghe power station Unit 2,国电电力庄河发电厂,,cogen_conventional_steam_coal,423,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,LN_conventional_hydroelectric,,,conventional_hydroelectric,424,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1840,1,1840,1840,0,0,0,0,None,0,1,1,1,1,0,0,,,
LN,LN_hydroelectric_pumped_storage,,,hydroelectric_pumped_storage,425,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,1,6800,54400,0,0,0,0,None,0,0.8,0.8,1,1,0,0,,,
LN,LN_GAS_1,,,natural_gas_fired_combined_cycle,426,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150,1,150,0,3.75,87,2,7.6,LN_Gas,0.2,1,1,1,1,2,2,,,
LN,LN_GAS_2,,,natural_gas_fired_combined_cycle,427,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,1,100,0,3.75,87,2,7.6,LN_Gas,0.2,1,1,1,1,2,2,,,
LN,LN_onshore_wind_turbine,,,onshore_wind_turbine,428,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,43595,1,43595,0,0,0,0,0,None,0,1,1,1,1,0,0,,,
LN,LN_solar_photovoltaic,,,solar_photovoltaic,429,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,15455,1,15455,0,0,0,0,0,None,0,1,1,1,1,0,0,,,
LN,LN_batteries,,,batteries,430,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,1,3500,14000,0,0,0,0,None,0,0.95,0.95,1,1,0,0,,,
LN,Hongyanhe Nuclear Power Plant Unit 1,,,nuclear,431,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
LN,Hongyanhe Nuclear Power Plant Unit 2,,,nuclear,432,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
LN,Hongyanhe Nuclear Power Plant Unit 3,,,nuclear,433,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
LN,Hongyanhe Nuclear Power Plant Unit 4,,,nuclear,434,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
LN,Hongyanhe Nuclear Power Plant Unit 5,,,nuclear,435,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
LN,Xudapu Nuclear Power Plant Unit 1,,,nuclear,436,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1290,1,1290,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
LN,Xudapu Nuclear Power Plant Unit 2,,,nuclear,437,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1290,1,1290,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
LN,Xudapu Nuclear Power Plant Unit 3,,,nuclear,438,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270,1,1270,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
LN,Xudapu Nuclear Power Plant Unit 4,,,nuclear,439,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270,1,1270,0,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,,,
SD,SD_conventional_steam_coal,,,conventional_steam_coal,440,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,117,13.7,10.40851409,SD_Coal,0.3875,1,1,0.6,0.6,8,8,,,
JB,JB_conventional_steam_coal,,,conventional_steam_coal,441,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,117,13.7,10.40851409,JB_Coal,0.3875,1,1,0.6,0.6,8,8,,,
